"UTE: FCC Construcción, S.A. – Yárritu",FCC,FCC
"UTE: FCC Construcción, S.A. – Yárritu",Yarritu,Yarritu
"UTE: FCC Construcción, S.A. (50%) - Acciona Infraestructuras, S.A. (50%)",Acciona Infraestructuras,Acciona
"UTE: FCC Construcción, S.A. (50%) - Acciona Infraestructuras, S.A. (50%)",FCC,FCC
"UTE: Fcc Construcción, S.A. (60%) y Pavasal Empresa Constructora, S.A. (40%)",FCC,FCC
"UTE: Fcc Construcción, S.A. (60%) y Pavasal Empresa Constructora, S.A. (40%)","Pavasal, Empresa Constructora",Pavasal
"UTE: FCC CONSTRUCCIÓN, S.A. (67%) - CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A. (33%)",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: FCC CONSTRUCCIÓN, S.A. (67%) - CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A. (33%)",FCC,FCC
"UTE: FCC Construcción, S.A. (75%) & Comsa, S.A. (25%)",Comsa,Comsa
"UTE: FCC Construcción, S.A. (75%) & Comsa, S.A. (25%)",FCC,FCC
"UTE: Fcc Construcción, S.A. (85%) y Conduril Constructora Duriense, S.A. (15%)","Conduril Constructora Duriense, S.A.","Conduril Constructora Duriense, S.A."
"UTE: Fcc Construcción, S.A. (85%) y Conduril Constructora Duriense, S.A. (15%)",FCC,FCC
"UTE: FCC Construcción, S.A. / Oca Construcciones y Proyectos, S.A.",FCC,FCC
"UTE: FCC Construcción, S.A. / Oca Construcciones y Proyectos, S.A.",Oca Construcciones y Proyectos,OCA
"UTE: FCC Construcción, S.A. y Adasa Sistemas",Adasa Sistemas,Comsa
"UTE: FCC Construcción, S.A. y Adasa Sistemas",FCC,FCC
"UTE: FCC Construcción, S.A. y Alvargonzález Contratas",Alvargonzález Contratas,Alvargonzález Contratas
"UTE: FCC Construcción, S.A. y Alvargonzález Contratas",FCC,FCC
"UTE: FCC Construcción, S.A. y Becsa S.A.U.",Becsa,Grupo Obinesa
"UTE: FCC Construcción, S.A. y Becsa S.A.U.",FCC,FCC
"UTE: FCC Construcción, S.A. y Civis Global",Civis Global,Civis Global
"UTE: FCC Construcción, S.A. y Civis Global",FCC,FCC
"UTE: FCC CONSTRUCCIÓN, S.A. y PAVASAL EMPRESA CONSTRUCTORA, S.A. ",FCC,FCC
"UTE: FCC CONSTRUCCIÓN, S.A. y PAVASAL EMPRESA CONSTRUCTORA, S.A. ","Pavasal, Empresa Constructora",Pavasal
"UTE: FCC Construcción, S.A.-Viguecons Estévez",FCC,FCC
"UTE: FCC Construcción, S.A.-Viguecons Estévez",Viguecons Estévez,Viguecons Estévez
"UTE: FCC Construcción, S.A., Construcciones Mon, S.L. y Construcciones Vilamiño, S.A.","Construcciones Mon, S.L.","Construcciones Mon, S.L."
"UTE: FCC Construcción, S.A., Construcciones Mon, S.L. y Construcciones Vilamiño, S.A.","Construcciones Vilamiño, S.A.","Construcciones Vilamiño, S.A."
"UTE: FCC Construcción, S.A., Construcciones Mon, S.L. y Construcciones Vilamiño, S.A.",FCC,FCC
"UTE: Fcc Construcción, S.A., Transformaciones y Servicios, S.L. (Traysesa), Aqualia Infraestructuras",Aqualia Infraestructuras,FCC
"UTE: Fcc Construcción, S.A., Transformaciones y Servicios, S.L. (Traysesa), Aqualia Infraestructuras",FCC,FCC
"UTE: Fcc Construcción, S.A., Transformaciones y Servicios, S.L. (Traysesa), Aqualia Infraestructuras","Transformaciones y Servicios, S.L. (Traysesa)",Sociedades Agrupadas de Canarias (Grupo SOAC)
"UTE: FCC Construcción,S.A-Construcciones y Obras Llorente",Construcciones y Obras Llorente,Corporación Llorente
"UTE: FCC Construcción,S.A-Construcciones y Obras Llorente",FCC,FCC
"UTE: FCC Construcción,S.A.-Arcebansa",ARCEBANSA,Grupo Arcebansa
"UTE: FCC Construcción,S.A.-Arcebansa",FCC,FCC
UTE: Fcc Construcciones S.A.-Emilio Bolado,Emilio Bolado,Emilio Bolado
UTE: Fcc Construcciones S.A.-Emilio Bolado,FCC,FCC
"UTE: FCC Construcciones, S.A y Joca Ingeniería y Construcciones, S.A",FCC,FCC
"UTE: FCC Construcciones, S.A y Joca Ingeniería y Construcciones, S.A",Joca Ingeniería y Construcciones,Grupo Joca
"UTE: FCC Construcciones, S.A. - Melchor Mascaró",FCC,FCC
"UTE: FCC Construcciones, S.A. - Melchor Mascaró",Melchor Mascaró,Melchor Mascaró
"UTE: FCC CONSTRUCTORA, S.A. - COVSA, S.A. - OBRAS Y DRAGADOS ALDÁMIZ","COVSA, S.A.","COVSA, S.A."
"UTE: FCC CONSTRUCTORA, S.A. - COVSA, S.A. - OBRAS Y DRAGADOS ALDÁMIZ",FCC,FCC
"UTE: FCC CONSTRUCTORA, S.A. - COVSA, S.A. - OBRAS Y DRAGADOS ALDÁMIZ","Obras y Dragados Aldámiz, S.A.","Obras y Dragados Aldámiz, S.A."
"UTE: FCC CONSTRUCTORA, S.L. - COVSA","COVSA, S.A.","COVSA, S.A."
"UTE: FCC CONSTRUCTORA, S.L. - COVSA",FCC,FCC
"UTE: Fcc, S.A. y Ecisa C. General, Constructor","ECISA, Compañía General de Construcción","ECISA, Compañía General de Construcción"
"UTE: Fcc, S.A. y Ecisa C. General, Constructor",FCC,FCC
"UTE: Fco Construcción, S.A. e Instalaciones Inabensa, S.A.",FCC,FCC
"UTE: Fco Construcción, S.A. e Instalaciones Inabensa, S.A.",Inabensa,Abengoa
UTE: Fco. Gómez y Cía/Atlántica de Construcción y Medio Ambiente,Atlántica de Construcción y Medio Ambiente,Atlántica de Construcción y Medio Ambiente
UTE: Fco. Gómez y Cía/Atlántica de Construcción y Medio Ambiente,Francisco Gómez y Cía.,Francisco Gómez y Cía.
UTE: Ferrocarril a Ferrazo 2: Comsa S.A.U. y Atlántica de Construcción y Medio Ambiente,Atlántica de Construcción y Medio Ambiente,Atlántica de Construcción y Medio Ambiente
UTE: Ferrocarril a Ferrazo 2: Comsa S.A.U. y Atlántica de Construcción y Medio Ambiente,Comsa,Comsa
"UTE: Ferroser Infraestructuras, S.A. (antes Grupisa Infraestructuras, 40%) y Ferrovial Agromán, S.A. (60%)",Ferroser Infraestructuras,Ferroser Infraestructuras
"UTE: Ferroser Infraestructuras, S.A. (antes Grupisa Infraestructuras, 40%) y Ferrovial Agromán, S.A. (60%)",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferroser Infraestructuras, S.A., y Ferrovial Agroman, S.A. (UTE urbanización Pinares Llanos)",Ferroser Infraestructuras,Ferroser Infraestructuras
"UTE: Ferroser Infraestructuras, S.A., y Ferrovial Agroman, S.A. (UTE urbanización Pinares Llanos)",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferroser Infraestructuras, S.A., y Ferrovial Servicios",Ferroser Infraestructuras,Ferroser Infraestructuras
"UTE: Ferroser Infraestructuras, S.A., y Ferrovial Servicios",Ferrovial Servicios,Grupo Ferrovial
UTE: Ferrovial Agroman S.A. - Construccions Deco,Construccions Deco,Construccions Deco
UTE: Ferrovial Agroman S.A. - Construccions Deco,Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial Agroman S.A. - O.P. Onaindia,Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial Agroman S.A. - O.P. Onaindia,Obras Publicas Onaindia,Obras Publicas Onaindia
UTE: FERROVIAL AGROMAN S.A. y AZVI S.A.,Azvi,Azvi
UTE: FERROVIAL AGROMAN S.A. y AZVI S.A.,Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial Agromán S.A. y Oca Construcciones y Proyectos S.A. con un porcentaje del 80 y 20 por ciento respectivamente,Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial Agromán S.A. y Oca Construcciones y Proyectos S.A. con un porcentaje del 80 y 20 por ciento respectivamente,Oca Construcciones y Proyectos,OCA
"UTE: Ferrovial Agroman S.A., Cadagua SA-Arción, S.A.",Arción Construcciones,Arción Construcciones
"UTE: Ferrovial Agroman S.A., Cadagua SA-Arción, S.A.","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agroman S.A., Cadagua SA-Arción, S.A.",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman SA y Amer e Hijos, SA (Palma-Palmanova UTE)",Amer e Hijos,Amer e Hijos
"UTE: Ferrovial Agroman SA y Amer e Hijos, SA (Palma-Palmanova UTE)",Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial Agroman y Viconsa,Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial Agroman y Viconsa,"Viconsa, S.A.","Viconsa, S.A."
"UTE: FERROVIAL AGROMAN, S.A – COPCISA, S.A. – MARCO OBRA PUBLICA",Construcciones y Obras Públicas Civiles,COPCISA
"UTE: FERROVIAL AGROMAN, S.A – COPCISA, S.A. – MARCO OBRA PUBLICA",Ferrovial Agroman,Grupo Ferrovial
"UTE: FERROVIAL AGROMAN, S.A – COPCISA, S.A. – MARCO OBRA PUBLICA",Marco Obra Pública,Marco Obra Pública
"UTE: Ferrovial Agromán, S.A. - Agrupación Guinovart Obras y Servicios Hispania",Agrupación Guinovart Obras y Servicios Hispania,Grupo Villar Mir
"UTE: Ferrovial Agromán, S.A. - Agrupación Guinovart Obras y Servicios Hispania",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Castillejos Compañía de Obras",Compañía de Obras Castillejos,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Castillejos Compañía de Obras",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Concesiones y contratas Illes Balears",Concesiones y contratas Illes Balears,Concesiones y contratas Illes Balears
"UTE: Ferrovial Agroman, S.A. - Concesiones y contratas Illes Balears",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Construcciones Llull Sastre",Construcciones Llull Sastre,Construcciones Llull Sastre
"UTE: Ferrovial Agroman, S.A. - Construcciones Llull Sastre",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Grupo Empresarial Magenta, S.A. - Cadagua","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agroman, S.A. - Grupo Empresarial Magenta, S.A. - Cadagua",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Grupo Empresarial Magenta, S.A. - Cadagua",Grupo Empresarial Magenta,Grupo Empresarial Magenta
"UTE: Ferrovial Agroman, S.A. - Obras Subterráneas",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Obras Subterráneas","Obras Subterráneas, S.A.","Obras Subterráneas, S.A."
"UTE: Ferrovial Agroman, S.A. - Rodio Kronsa, SLU",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. - Rodio Kronsa, SLU","Rodio Kronsa, SLU","Rodio Kronsa, SLU"
"UTE: Ferrovial Agromán, S.A. (70%) Castillejos Compañía de Obras, S.A. (30%)",Compañía de Obras Castillejos,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. (70%) Castillejos Compañía de Obras, S.A. (30%)",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. / José Antonio Olabarri",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. / José Antonio Olabarri",José Antonio Olabarri Construcciones,José Antonio Olabarri Construcciones
"UTE: Ferrovial Agroman, S.A. Cadagua, S.A. Tinerfeña de Obras Públicas","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agroman, S.A. Cadagua, S.A. Tinerfeña de Obras Públicas",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. Cadagua, S.A. Tinerfeña de Obras Públicas",Tinerfeña de Obras Públicas,Tinerfeña de Obras Públicas
"UTE: Ferrovial Agromán, S.A. Industrias Auxiliares de la Agricultura",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. Industrias Auxiliares de la Agricultura","Industrias Auxiliares de la Agricultura, S.A.","Industrias Auxiliares de la Agricultura, S.A."
"UTE: Ferrovial Agromán, S.A. Urbanismo, Obras y Servicios Foralia, S.L. Cadagua, S.A. Hermanos Caudevilla, S.L.","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agromán, S.A. Urbanismo, Obras y Servicios Foralia, S.L. Cadagua, S.A. Hermanos Caudevilla, S.L.",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. Urbanismo, Obras y Servicios Foralia, S.L. Cadagua, S.A. Hermanos Caudevilla, S.L.",Hermanos Caudevilla,Hermanos Caudevilla
"UTE: Ferrovial Agromán, S.A. Urbanismo, Obras y Servicios Foralia, S.L. Cadagua, S.A. Hermanos Caudevilla, S.L.",Urbanismo y Servicios Foralia,Urbanismo y Servicios Foralia
"UTE: Ferrovial Agromán, S.A. y Compañía de Obras Castillejos",Compañía de Obras Castillejos,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. y Compañía de Obras Castillejos",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. y Construcciones Amenabar",Construcciones Amenábar,Construcciones Amenábar
"UTE: Ferrovial Agroman, S.A. y Construcciones Amenabar",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. y Construcciones Hormigones Martínez",Constructora Hormigones Martínez,Grupo Vallalba
"UTE: Ferrovial Agromán, S.A. y Construcciones Hormigones Martínez",Ferrovial Agroman,Grupo Ferrovial
"UTE: FERROVIAL AGROMAN, S.A. Y FERROVIAL CONSERVACIÓN",Ferrovial Agroman,Grupo Ferrovial
"UTE: FERROVIAL AGROMAN, S.A. Y FERROVIAL CONSERVACIÓN",Ferrovial Conservación,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. y Grupo Rodio Kronsa",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. y Grupo Rodio Kronsa",Grupo Rodio Kronsa,Grupo Rodio Kronsa
"UTE: Ferrovial Agroman, S.A. y Jarquil Andalucia, S.A.",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A. y Jarquil Andalucia, S.A.",Jarquil Andalucía,Grupo Jarquil
"UTE: Ferrovial Agromán, S.A. y Rodio Cimentaciones Especiales",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. y Rodio Cimentaciones Especiales",Rodio Cimentaciones Especiales,Rodio Cimentaciones Especiales
"UTE: Ferrovial Agromán, S.A. y Torrescamara y Cía. de Obras",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A. y Torrescamara y Cía. de Obras",Torrescámara y Compañía de Obras,Torrescámara y Compañía de Obras
"UTE: Ferrovial Agroman, S.A.- Azysa Obras y Proyectos","Azysa Obras y Proyectos, S.L.","Azysa Obras y Proyectos, S.L."
"UTE: Ferrovial Agroman, S.A.- Azysa Obras y Proyectos",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A.-Cadagua","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agromán, S.A.-Cadagua",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A.-Cadagua, S.A.-Emilio Bolado","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agroman, S.A.-Cadagua, S.A.-Emilio Bolado",Emilio Bolado,Emilio Bolado
"UTE: Ferrovial Agroman, S.A.-Cadagua, S.A.-Emilio Bolado",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A.-Construcciones Arranz Acinas","Asfaltop, S.L","Asfaltop, S.L"
"UTE: Ferrovial Agroman, S.A.-Construcciones Arranz Acinas",Construcciones y Excavaciones Aníbal,Construcciones y Excavaciones Aníbal
"UTE: Ferrovial Agromán, S.A.-Construcciones Sánchez Dominguez",Construcciones Sánchez Domínguez,Grupo Sando
"UTE: Ferrovial Agromán, S.A.-Construcciones Sánchez Dominguez",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A.-Exconsa Miajadas",Exconsa Miajadas,Exconsa Miajadas
"UTE: Ferrovial Agromán, S.A.-Exconsa Miajadas",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A.-Grupo Rodio Kronsa",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A.-Grupo Rodio Kronsa",Grupo Rodio Kronsa,Grupo Rodio Kronsa
"UTE: Ferrovial Agromán, S.A.-SACYR",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A.-SACYR",SACYR,Sacyr
"UTE: Ferrovial Agromán, S.A., Construcciones y Estudios, S.A. y Construcciones Llull Sastre",Construcciones Llull Sastre,Construcciones Llull Sastre
"UTE: Ferrovial Agromán, S.A., Construcciones y Estudios, S.A. y Construcciones Llull Sastre",Cyes,Grupo Cyes
"UTE: Ferrovial Agromán, S.A., Construcciones y Estudios, S.A. y Construcciones Llull Sastre",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., Procoin, S.A. y OCA",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., Procoin, S.A. y OCA",Oca Construcciones y Proyectos,OCA
"UTE: Ferrovial Agromán, S.A., Procoin, S.A. y OCA","Procoin, S.A.","Procoin, S.A."
"UTE: Ferrovial Agroman, S.A., y Aglomerados Asfálticos, S.A. (Oyanco UTE)","Aglomerados Asfálticos, S.A.","Aglomerados Asfálticos, S.A."
"UTE: Ferrovial Agroman, S.A., y Aglomerados Asfálticos, S.A. (Oyanco UTE)",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., y Construcciones Taboada y Ramos, S.A.",Taboada y Ramos,Taboada y Ramos
"UTE: Ferrovial Agromán, S.A., y Construcciones Taboada y Ramos, S.A.",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., y Cyes Infraestructuras",Cyes,Grupo Cyes
"UTE: Ferrovial Agromán, S.A., y Cyes Infraestructuras",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., y Grupo Rodio Kronsa S.L.U.-Muelle Trasatlánticos",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., y Grupo Rodio Kronsa S.L.U.-Muelle Trasatlánticos",Grupo Rodio Kronsa,Grupo Rodio Kronsa
"UTE: Ferrovial Agromán, S.A., y Pavimentos Asfálticos Lario",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agromán, S.A., y Pavimentos Asfálticos Lario",Pavimentos Asfalticos Lario,Pavimentos Asfalticos Lario
"UTE: Ferrovial Agroman, S.A., y SAS Usine Coutant, abreviadamente Biodomo",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A., y SAS Usine Coutant, abreviadamente Biodomo",SAS Usine Coutant,SAS Usine Coutant
"UTE: Ferrovial Agroman, S.A., y Syconca, S.L., U.T.E (Cibican 1.ª fase UTE)",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A., y Syconca, S.L., U.T.E (Cibican 1.ª fase UTE)","Syconca, S.L","Syconca, S.L"
"UTE: Ferrovial Agroman, S.A.; Grupo Empresarial Magenta, S.A., y Cadagua","Cadagua, S.A.","Cadagua, S.A."
"UTE: Ferrovial Agroman, S.A.; Grupo Empresarial Magenta, S.A., y Cadagua",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A.; Grupo Empresarial Magenta, S.A., y Cadagua",Grupo Empresarial Magenta,Grupo Empresarial Magenta
"UTE: Ferrovial Agromán, S.A./Cagagua",Cagagua,Cagagua
"UTE: Ferrovial Agromán, S.A./Cagagua",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A./José Antonio Olabarri Construcciones",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman, S.A./José Antonio Olabarri Construcciones",José Antonio Olabarri Construcciones,José Antonio Olabarri Construcciones
"UTE: Ferrovial Agroman,S.A. / Hnos. Elortegui, S.A. / Viconsa",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial Agroman,S.A. / Hnos. Elortegui, S.A. / Viconsa","Hermanos Elortegui, S.A.","Hermanos Elortegui, S.A."
"UTE: Ferrovial Agroman,S.A. / Hnos. Elortegui, S.A. / Viconsa","Viconsa, S.A.","Viconsa, S.A."
UTE: Ferrovial-Agroman S.A. - Cadagua S.A. - Hnos. Santana Cazorla,"Cadagua, S.A.","Cadagua, S.A."
UTE: Ferrovial-Agroman S.A. - Cadagua S.A. - Hnos. Santana Cazorla,Ferrovial Agroman,Grupo Ferrovial
UTE: Ferrovial-Agroman S.A. - Cadagua S.A. - Hnos. Santana Cazorla,Hnos. Santana Cazorla,Hnos. Santana Cazorla
UTE: Ferrovial-Agroman S.A. y Arranz Acinas,Arranz Acinas,Arranz Acinas
UTE: Ferrovial-Agroman S.A. y Arranz Acinas,Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial-Agroman, S.A. y Saglas",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial-Agroman, S.A. y Saglas","Saglas, Obras y Servicios","Saglas, Obras y Servicios"
"UTE: Ferrovial-Agromán, S.A., y José Díaz García",Ferrovial Agroman,Grupo Ferrovial
"UTE: Ferrovial-Agromán, S.A., y José Díaz García","José Díaz García, S.A.","José Díaz García, S.A."
"UTE: Ferrovial, S.A./ Ismael Andres","Ferrovial, S.A.",Grupo Ferrovial
"UTE: Ferrovial, S.A./ Ismael Andres",Ismael Andrés,Ismael Andrés
"UTE: FFC Construcción, S.A. y COPISA Constructora Pirenaica","Copisa, Constructora Pirenaica",COPISA
"UTE: FFC Construcción, S.A. y COPISA Constructora Pirenaica",FCC,FCC
"UTE: Firmes y Construcciones, S.A., y Construcciones Tejera, S.A.",Construcciones Tejera,Construcciones Tejera
"UTE: Firmes y Construcciones, S.A., y Construcciones Tejera, S.A.","Firmes y Construcciones, S.A.,","Firmes y Construcciones, S.A.,"
"UTE: FLODI, S.L.-ALBERTO BLANCO",ALBERTO BLANCO,ALBERTO BLANCO
"UTE: FLODI, S.L.-ALBERTO BLANCO",Flodi,Flodi
"UTE: Fomento de Construcciones y Contratas, S.A / Conservación y Sistemas",Conservación y Sistemas,FCC
"UTE: Fomento de Construcciones y Contratas, S.A / Conservación y Sistemas",FCC,FCC
"UTE: Fomento de Construcciones y Contratas, S.A.-Fcc Construcción",FCC,FCC
"UTE: Fomento de Construcciones y Contratas, S.A.-Fcc Construcción",FCC,FCC
UTE: Fonsan Gestión y Construcción S.L.-Tecniroc S.L.U. (U.T.E Acceso Albollón),Fonsan Gestión y Construcción S.L.,Fonsan Gestión y Construcción S.L.
UTE: Fonsan Gestión y Construcción S.L.-Tecniroc S.L.U. (U.T.E Acceso Albollón),Tecniroc S.L.U.,Tecniroc S.L.U.
"UTE: Forestación Galicia, S.A. Forestación y Repoblación",Forestación Galicia,Forestación Galicia
"UTE: Forestación Galicia, S.A. Forestación y Repoblación",S.A. Forestación y Repoblación,S.A. Forestación y Repoblación
"UTE: Forestación y Repoblación S.A., y Aspica Constructora S.A.",Aspica Constructora,Aspica Constructora
"UTE: Forestación y Repoblación S.A., y Aspica Constructora S.A.",Forestación y Repoblación,Forestación y Repoblación
"UTE: Frontón Miribilla (Cycasa, S.A., Sobrino, S.A. y Ansareo, S.A.).","Ansareo, S.A.","Ansareo, S.A."
"UTE: Frontón Miribilla (Cycasa, S.A., Sobrino, S.A. y Ansareo, S.A.).","Cycasa, Canteras y Construcciones","Cycasa, Canteras y Construcciones"
"UTE: Frontón Miribilla (Cycasa, S.A., Sobrino, S.A. y Ansareo, S.A.).","Sobrino, S.A.","Sobrino, S.A."
"UTE: Fulgencio Villar, S.L. y Bosir",Bosir,Bosir
"UTE: Fulgencio Villar, S.L. y Bosir","Fulgencio Villar, S.L.","Fulgencio Villar, S.L."
"UTE: Fulton, S.A.-Ineval, S.L.",Fulton,Fulton
"UTE: Fulton, S.A.-Ineval, S.L.","Ineval, S.L.","Ineval, S.L."
UTE: GALERÍA LANGOSTEIRA,Arias Infraestructuras,Arias Infraestructuras
UTE: GALERÍA LANGOSTEIRA,Corsán-Corviam Construcción,Isolux Corsán
"UTE: Garube Obras y Servicios, S.A., y Construcciones Garzón",Construcciones Garzón,Construcciones Garzón
